chrom,start,end,disruption
chr1,63052338,63142527,-2.282730646112064
chr1,139870981,139934142,-5.380392888949152
chr1,19534931,19542815,-3.4695300600821097
chr1,176561481,176630900,-2.202717250577302
chr1,94943693,94968748,-2.870827565190076
chr1,161180523,161209607,-2.2994533300068554
chr1,140347039,140412525,-4.616472343671878
chr1,32596045,32695816,-1.5616476708873295
chr1,207393571,207453602,-2.4071656448608394
chr1,243577042,243671476,-2.693420469944139
chr1,32003342,32059433,-2.8513604735969142
chr1,23505875,23587063,-2.1926493597445185
chr1,83346784,83436837,-3.472749760830338
chr1,159886776,159933160,-2.0347191999664194
chr1,126777489,126804550,-5.190131486059884
chr1,139573997,139600884,-4.847637524502132
chr1,88194295,88269483,-2.376628095867055
chr1,241792820,241798776,-4.805938213046424
chr1,185710059,185790789,-3.799753901560792
chr1,225481968,225493686,-4.192556831932052
chr1,110930824,110976300,-2.564076064038914
chr1,13029606,13054105,-3.5325706352359783
chr1,29054592,29095853,-1.8654998818792774
chr1,74737641,74756864,-3.9407170761587738
chr1,84169428,84201662,-3.2162537999058456
chr1,244118307,244202153,-1.7636448491296377
chr1,129809321,129839958,-4.189710796492486
chr1,161103214,161181069,-1.2696769332998914
chr1,186555294,186641782,-1.896086418244883
chr1,110908695,110912898,-4.940943796967087
chr1,153510049,153520709,-4.214500574255148
chr1,238975030,239073919,-3.328046679693551
chr1,66418805,66434527,-3.1908471165589423
chr1,125601505,125646287,-4.259383750932348
chr1,177020660,177107981,-4.256114334140431
chr1,82059107,82064850,-5.93446573234616
chr1,169310116,169321942,-4.113912207109182
chr1,163452875,163549567,-3.5579708937628776
chr1,212580328,212636081,-2.747756034491545
chr1,135027466,135078598,-5.3605596839150245
chr1,216774825,216872207,-5.068564046854046
chr1,50567525,50600345,-2.958551427605595
chr1,196411787,196477616,-2.470122824768268
chr1,117387817,117462694,-2.181554999032811
chr1,105502061,105505704,-6.288642897105927
chr1,208236512,208299796,-1.7705874610873145
chr1,227371536,227441448,-3.1398432260354996
chr1,195845327,195913734,-2.6400078720790012
chr1,238462507,238544078,-4.8597486355221715
chr1,190022949,190075475,-2.884559519565941
chr1,179855515,179911876,-2.6169312976984935
chr1,164857392,164952300,-2.249494929875709
chr1,195803033,195858154,-3.220976680264122
chr1,29249622,29302970,-3.637689936029003
chr1,3421846,3512020,-2.210894329101193
chr1,145372657,145390992,-3.661371037338195
chr1,50129886,50137598,-4.652114671378048
chr1,38028792,38105127,-4.247720921606686
chr1,50655277,50752868,-2.301640946375673
chr1,13899922,13998977,-2.9322653732894333
chr1,225137746,225138980,-5.826326523750844
chr1,172350408,172403763,-1.7171995501004111
chr1,55746183,55792103,-6.2850242215950125
chr1,244050236,244142678,-1.7109065664508567
chr1,183878232,183908792,-2.9279685689358352
chr1,139017982,139031857,-4.5456809631903745
chr1,111583522,111615911,-2.604263696544958
chr1,237577366,237659406,-2.501263024022583
chr1,51302455,51342560,-3.4960208418855037
chr1,5976707,6006477,-2.8205837424881106
chr1,76079712,76135408,-3.343289945655323
chr1,36314919,36392324,-1.8683094395433044
chr1,144404272,144437855,-3.227408758299852
chr1,12748107,12840973,-2.7311554541940306
chr1,190907528,190914518,-6.042656835072053
chr1,68103980,68138496,-1.7784320666403792
chr1,91603637,91644634,-2.9496103760121275
chr1,175737286,175739126,-4.704908823717461
chr1,82642811,82650830,-5.890893258915458
chr1,211628969,211637461,-3.901080992024236
chr1,107359332,107382425,-3.798052474847598
chr1,145373239,145415385,-2.6590470219710602
chr1,178352505,178386571,-2.130757059297187
chr1,67100126,67184751,-1.5344145704144037
chr1,78819243,78833609,-4.724483463030851
chr1,90916436,90942807,-3.2929956428906872
chr1,196971167,196971626,-3.5327779828778296
chr1,192645893,192655112,-4.150144937500268
chr1,235919813,235996969,-1.709813621977326
chr1,173845930,173921474,-2.367683249240419
chr1,16348231,16392745,-1.8873841611116509
chr1,221952095,221989569,-4.272382992685714
chr1,210319813,210396697,-2.6695887166765337
chr1,135906907,135989268,-5.171779017938404
chr1,51137650,51153550,-3.5906753995721314
chr1,170008303,170066171,-4.921024037528914
chr1,87337759,87386844,-5.616684373068931
chr1,168676129,168680789,-6.3879807393087
chr1,53614558,53690943,-1.5001719054438294
chr1,67135270,67166498,-2.159337528997528
chr1,57351929,57360752,-5.67309457845149
chr1,204354148,204440538,-1.354418228325042
chr1,119470364,119499695,-3.438894007356988
chr1,67979504,68032046,-2.320465570475692
chr1,54883543,54957834,-1.7343108855261833
chr1,32995998,33044501,-1.9891257243664593
chr1,139864852,139925497,-5.007078695523248
chr1,203572924,203598263,-3.02665349077124
chr1,244313790,244407739,-1.6171986343937375
chr1,102385596,102453999,-5.109930887438117
chr1,210076332,210168467,-1.8598931998986508
chr1,71082306,71114480,-4.925039162228151
chr1,82429676,82497547,-4.575172813475928
chr1,78692708,78771418,-3.325930836983197
chr1,198564596,198636837,-2.6184449129262606
chr1,231944979,232010177,-5.584961204407658
chr1,77417592,77424951,-4.962331911234451
chr1,156902352,156940888,-1.8989704713329756
chr1,149496238,149506381,-3.8919493177440545
chr1,133629387,133666801,-5.180278223434644
chr1,218191308,218223522,-2.6888212066808865
chr1,52570902,52667294,-2.447012971593731
chr1,179811049,179907510,-1.9575766527968963
chr1,232931167,233021756,-1.4108901403466263
chr1,45434787,45438828,-4.3719163748613346
chr1,10958929,11058745,-1.972291530157658
chr1,25243350,25251683,-3.388602580368369
chr1,160657573,160741449,-2.0030467025553556
chr1,122131139,122156195,-3.610863987995442
chr1,12693091,12730303,-3.049202726595862
chr1,228278221,228317750,-2.5336830502359673
chr1,101246646,101259512,-3.8473887875369677
chr1,29853224,29875370,-4.461554068929569
chr1,40403707,40410026,-3.1089660873875022
chr1,106663988,106748357,-4.171916077394976
chr1,189503967,189510566,-5.0955511630951715
chr1,172912370,173005507,-2.665893679085267
chr1,148136136,148217558,-1.9895562201709163
chr1,224389518,224406444,-3.4515784784689134
chr1,248046442,248136191,-4.982609068147353
chr1,164953944,165041290,-2.1411820178285494
chr1,83412380,83478604,-2.5593433867810185
chr1,5211673,5288722,-3.5995857059739778
chr1,217993817,218023670,-2.728704779130807
chr1,208755270,208787417,-4.2680052287525285
chr1,56574110,56637052,-1.8966894535889598
chr1,108700989,108715227,-4.39084645236774
chr1,16519092,16562267,-1.9526933800156265
chr1,12063886,12108581,-2.0401538341172594
chr1,159458786,159461851,-5.020197054566392
chr1,8050254,8122236,-1.6535830851465896
chr1,149604956,149618766,-3.2683046175228823
chr1,230892353,230943893,-1.9354237153705618
chr1,81852097,81932214,-3.375644834933512
chr1,187611932,187640754,-6.300039160269308
chr1,170079318,170175566,-5.099916223815141
chr1,63155098,63183645,-2.5956555380927417
chr1,176684335,176714502,-2.9198825741359005
chr1,218281789,218308020,-3.4435122269707255
chr1,148562738,148578700,-3.4689954915243684
chr1,140956564,141029962,-4.123914242268595
chr1,161330933,161346108,-2.8700406839998305
chr1,26505702,26568434,-1.983995838068875
chr1,181715250,181811934,-2.69173918810016
chr1,190298183,190337518,-4.043078870795214
chr1,180324905,180393142,-0.9787857445258337
chr1,222018738,222028222,-4.968515857679117
chr1,22647562,22686062,-2.1696481187691177
chr1,960787,1017171,-2.861004319153261
chr1,189821749,189881665,-4.511094777984723
chr1,241574168,241637308,-1.3992798552523955
chr1,229333107,229391055,-2.253781436233242
chr1,192596242,192613825,-2.753799255372806
chr1,178942879,179012371,-1.718426814527905
chr1,50728054,50741481,-3.858811919825075
chr1,70758785,70794323,-2.8724573564875517
chr1,39549700,39575895,-2.736011877616103
chr1,76135123,76184807,-3.345673733187016
chr1,8108260,8153413,-2.092173999369592
chr1,48703901,48706870,-6.029505936936659
chr1,199006985,199102303,-4.305149554673369
chr1,62487471,62522741,-2.4704321481276925
chr1,220669640,220734961,-1.779253001546547
chr1,83308740,83387910,-4.72169862607109
chr1,93482318,93507699,-2.782204250086433
chr1,13702365,13741860,-2.508232242054402
chr1,133565936,133646905,-4.571425047216549
chr1,75027675,75087358,-2.688427620249592
chr1,247714488,247718393,-5.7289106980765645
chr1,190626503,190675706,-5.4261819908728315
chr1,216141572,216183907,-5.963746811832003
chr1,151972957,152065684,-1.8825488543719024
chr1,85716848,85734186,-4.697742591770847
chr1,155102721,155115997,-3.951865365282273
chr1,36101897,36114658,-3.7919853021796346
chr1,101649544,101675759,-5.335098088258395
chr1,4997016,5021264,-5.582519186275755
chr1,179901437,179919060,-3.727490078674059
chr1,238838397,238911850,-3.4025353975185
chr1,89095607,89129685,-3.711244442578384
chr1,247015271,247050443,-3.616040882839104
chr1,108385603,108436179,-4.0010053129424685
chr1,182546730,182589959,-1.9989770704448442
chr1,223443081,223451923,-5.0553836018854765
chr1,223642395,223735297,-2.35363739507522
chr1,152596044,152657392,-3.418032264789692
chr1,162891094,162897008,-4.53819002133087
chr1,131547104,131630527,-4.463318213928085
chr1,3288719,3367392,-1.516102470214484
chr1,951863,954693,-3.7128183557974803
chr1,577987,662916,-2.3067171932267097
chr1,148020882,148054475,-3.140475676753341
chr1,41565157,41654680,-5.0399864241426755
chr1,243340470,243343177,-4.749795305086579
chr1,88311441,88327869,-4.216642262749307
chr1,132227964,132278956,-5.2363377764928485
chr1,1906200,1985855,-1.6445491638307657
chr1,159502472,159600350,-1.9059991656008959
chr1,75177293,75233255,-2.9220034099620324
chr1,72074362,72138376,-4.709463018688771
chr1,100295635,100354129,-2.391203509619396
chr1,19663454,19672583,-4.423298022141548
chr1,99373528,99415738,-2.6659856704570637
chr1,229903727,229925009,-3.278670072814736
chr1,18363879,18432820,-1.7031145814959778
chr1,107741956,107829490,-1.0013339787428563
chr1,44506609,44520386,-4.058499599711259
chr1,2515247,2614065,-2.099651690601124
chr1,54569986,54605518,-2.8791456023051922
chr1,214270400,214301431,-2.554430783191807
chr1,49680331,49725818,-5.172095755243515
chr1,201099756,201116035,-3.1229541426120937
chr1,92070951,92130641,-2.1213453590481928
chr1,19104780,19183442,-1.6408776633875748
chr1,7808259,7892420,-0.7461783775244346
chr1,8930560,8934855,-4.599687718746373
chr1,226492759,226515919,-3.0268317274714325
chr1,187056593,187114837,-4.271704290787101
chr1,196214955,196310890,-1.737712874784626
chr1,124698203,124759890,-1.2618633965560075
chr1,208957454,208975587,-4.397349538249273
chr1,201433518,201502713,-1.5193792435550575
chr1,106833254,106857669,-4.558032039124608
chr1,211656343,211753173,-1.5799651191808264
chr1,187303093,187333009,-5.070683969027178
chr1,47674568,47731402,-2.4396471049682558
chr1,29540331,29602009,-4.268073282913841
chr1,127652884,127665500,-4.3156726852561
chr1,78317331,78397351,-2.4788185393874733
chr1,208867109,208913321,-3.7419821465877883
chr1,87278306,87308628,-2.6157844043293013
chr1,66011028,66048801,-2.5671966560276096
chr1,171981034,172045575,-1.5910726153600172
chr1,197944714,198038482,-3.7831918053111946
chr1,91670579,91711194,-2.8605913913620764
chr1,198474310,198515532,-3.1847307140654886
chr1,180809902,180903824,-1.353576043107615
chr1,13946574,14032165,-2.374656823675867
chr1,66432405,66474853,-1.724203837965518
chr1,160385024,160457398,-2.570433230995487
chr1,97886848,97938781,-2.897706026492003
chr1,19376686,19399640,-2.6778314224741426
chr1,25280821,25310192,-2.9118850751719996
chr1,225154348,225235256,-2.201204192494697
chr1,147215492,147262848,-1.9772046296807284
chr1,205019324,205045993,-2.9941067075354173
chr1,75348266,75436060,-4.079257300727329
chr1,172031571,172060753,-3.919466308491791
chr1,172683856,172743127,-2.1174288355092217
chr1,194571619,194608837,-6.13652235860107
chr1,19071632,19134395,-2.5462984824390302
chr1,103393096,103470726,-2.8517223916276406
chr1,206008899,206081676,-1.5432712784001281
chr1,8575736,8625949,-2.565889114710136
chr1,83112129,83121235,-6.297912237453798
chr1,173230769,173235304,-5.658358403429733
chr1,62481541,62531752,-2.088474253357124
chr1,159388059,159438415,-2.7951474338989537
chr1,165597891,165652240,-2.184986326227852
chr1,57042730,57081005,-4.95689021280025
chr1,230105788,230175794,-1.7882805209330448
chr1,28448028,28523057,-1.8754745793629317
chr1,93563604,93646574,-0.8446564216940708
chr1,61535072,61610114,-2.080780670986282
chr1,156154848,156158563,-5.146448264406935
chr1,13743625,13778427,-2.389600516445431
chr1,182720002,182721879,-3.927407466742214
chr1,240795723,240891831,-2.289657589392336
chr1,116070130,116136561,-2.1929046362111992
chr1,63953062,64005894,-1.733311738188069
chr1,84858417,84918429,-1.029549706900944
chr1,205891011,205986978,-1.336274653191825
chr1,32617821,32643852,-2.319095380159746
chr1,232654208,232670922,-5.549515640609411
chr1,52025288,52124075,-1.8094004922465186
chr1,204195249,204249314,-1.5534031818338945
chr1,201713058,201747635,-1.436834005426943
chr1,68439640,68498178,-3.6072989510650086
chr1,96348534,96383760,-5.089987742602544
chr1,198204504,198225761,-4.784343777268443
chr1,50829394,50872987,-2.4193881455250406
chr1,94033830,94077778,-1.9602621041272454
chr1,173741384,173807660,-2.7309742431778647
chr1,43808094,43829346,-3.2076645505631167
chr1,24051250,24060200,-4.2542953243771375
chr1,226798615,226872306,-2.634245738061848
chr1,218758097,218766271,-5.4604663829627285
chr1,194944144,194952859,-5.174500810569613
chr1,106125251,106216017,-5.673560258243937
chr1,26930493,26948755,-2.8755607723005343
chr1,198557470,198633403,-2.573824431698823
chr1,179426889,179443813,-3.48053482609597
chr1,150619974,150719169,-1.3040579510783847
chr1,125853903,125918661,-5.099791334968848
chr1,39810877,39843452,-2.0044739274675885
chr1,160959352,160966919,-3.5803288710592382
chr1,125702435,125718112,-4.078232473145453
chr1,169667507,169706868,-3.6749288475479487
chr1,241689240,241735422,-2.2539789284835736
chr1,214158433,214204933,-2.125225954208828
chr1,56232519,56284329,-3.208556349638559
chr1,122480673,122500946,-2.481407148514115
chr1,129918488,129973084,-5.099233722992948
chr1,151747848,151832554,-1.9327629300120914
chr1,15071270,15112646,-1.7661206347239455
chr1,145038809,145124228,-2.9837364090261365
chr1,195961861,195979273,-4.051400226111787
chr1,6088682,6130936,-2.224894449535886
chr1,237544479,237599774,-2.5132695151226114
chr1,119581037,119602348,-4.295432849331756
chr1,28909899,29003034,-1.4577859822975041
chr1,99407305,99474841,-2.3510034570976277
chr1,219616351,219692223,-1.808649115779797
chr1,84720024,84805573,-1.361768967552236
chr1,189340094,189350865,-5.735375495690264
chr1,216215581,216271284,-5.292062436942681
chr1,32744062,32782987,-2.5612151691997784
chr1,44577761,44654297,-1.7887623717213235
chr1,117476655,117494816,-3.1931725752924995
chr1,7983865,8037321,-1.858670964598861
chr1,94077909,94093572,-3.694966535784159
chr1,133154633,133164433,-4.540333405636641
chr1,183749073,183801509,-2.420181479764755
chr1,166969971,167050673,-1.4781101153603078
chr1,111491651,111529490,-2.334478390810191
chr1,213187588,213193434,-5.5466323771416715
chr1,34531993,34624691,-2.594988325510381
chr1,133270802,133276025,-4.44487934062616
chr1,160312090,160357666,-2.743790742492448
chr1,74297306,74321981,-4.096529533713552
chr1,212989166,213002031,-3.5852981892539537
chr1,30070336,30156606,-2.8637846778047242
chr1,75652793,75719196,-2.9934494246418533
chr1,55890284,55922525,-5.456508807519038
chr1,69884069,69976032,-1.999829459228127
chr1,221144226,221213014,-2.254209116039423
chr1,84238077,84275766,-2.401541719342897
chr1,77517791,77525547,-4.765440639143975
chr1,1057854,1072840,-3.9414460517392387
chr1,135290765,135378695,-4.094307024642232
chr1,55460176,55513404,-4.067182276856112
chr1,127184403,127233185,-4.829025106473838
chr1,47169075,47203408,-1.9276117587340194
chr1,64514490,64555716,-2.5161124418037537
chr1,196574216,196641164,-2.7155243295554032
chr1,56048631,56088259,-5.223213806561112
chr1,165899622,165978150,-2.167159527838348
chr1,188638297,188680807,-5.293992752215079
chr1,167818220,167827265,-3.115454352052784
chr1,13889748,13894838,-5.2011870264435185
chr1,109661547,109732161,-1.1936607147361806
chr1,48386672,48430761,-3.1141436355784204
chr1,144272840,144285908,-3.8675076538651987
chr1,129835921,129867875,-4.5892007143560845
chr1,41450738,41486762,-3.736817606358371
chr1,157447770,157527269,-1.9628378586314978
chr1,181751018,181752593,-4.489840989603237
chr1,170826828,170831187,-5.2892042020818115
chr1,84101293,84101418,-5.627662210300972
chr1,37940558,37994323,-2.1180265122796045
chr1,171020673,171098331,-2.6563672980484276
chr1,67511068,67593567,-2.0802059944854623
chr1,161887581,161979701,-1.7418320035176245
chr1,91622326,91666197,-2.7878136513178515
chr1,99559276,99639123,-1.7931145298824553
chr1,12364452,12433584,-1.8935008168714966
chr1,196558286,196596994,-3.1050554676283575
chr1,240706404,240726918,-3.5987364654416254
chr1,105017168,105028149,-5.503807206996868
chr1,8013150,8073498,-2.076629808500091
chr1,246138639,246162456,-3.0565856862077636
chr1,120827394,120829085,-4.5678897827923235
chr1,184751993,184827469,-1.6938469684610564
chr1,191541579,191599148,-5.632553874876591
chr1,131882950,131935554,-4.4213327099659185
chr1,77650553,77709849,-2.4812854418157504
chr1,220677840,220767813,-1.1347146497259264
chr1,126711962,126782855,-4.670923877038675
chr1,8655457,8682889,-2.9572344820370047
chr1,157420123,157484758,-2.259603182568587
chr1,152171458,152183278,-3.1671210876474003
chr1,201044301,201094106,-2.2817019040760598
chr1,91964904,92051644,-1.9095095139613107
chr1,61881202,61977494,-1.435757319371987
chr1,188050058,188129875,-5.647002886915046
chr1,232237424,232292704,-3.0014014506994657
chr1,124132832,124135400,-5.0675924158587575
chr1,38460684,38512760,-1.7659412655462565
chr1,159688334,159753571,-1.7196744579147643
chr1,189156257,189230405,-4.820066129144233
chr1,189176513,189210147,-5.396647284517991
chr1,190214773,190244164,-3.828373152251622
chr1,188310658,188365484,-4.949017521183206
chr1,82480260,82501951,-4.649528776730871
chr1,217841895,217892369,-2.0339659173683304
chr1,21679779,21714732,-3.0079366252259088
chr1,175656974,175723735,-2.5334065739298715
chr1,11396708,11487335,-1.7720326924120091
chr1,235624592,235711303,-2.0154247028910364
chr1,178664179,178733133,-1.3814698366299
chr1,222333455,222391688,-1.5220148959484794
chr1,76928030,76938269,-4.953389590432375
chr1,28591445,28626545,-2.0161564399652554
chr1,112139749,112171595,-2.8486975816504767
chr1,107030050,107127331,-2.6842416843038577
chr1,181811658,181864337,-2.3432097459004537
chr1,145395870,145487574,-1.9869054930631784
chr1,246707484,246715744,-4.5600112920099996
chr1,210804979,210867898,-2.9182681966643225
chr1,31254547,31346773,-2.16346147609838
chr1,155359603,155408430,-2.2627451071932687
chr1,221804814,221813053,-5.84445216340975
chr1,136387301,136412179,-3.8573454247755823
chr1,210923863,210954917,-3.8404243309861017
chr1,107103288,107126879,-4.179187203289265
chr1,24661401,24744497,-1.2621117534567436
chr1,168460400,168521805,-3.917611068068119
chr1,96594490,96605605,-5.107377740011902
chr1,207100548,207181122,-2.6977381704791297
chr1,92505733,92554206,-2.587542058087353
chr1,98022726,98115877,-2.3715980009580395
chr1,197851489,197911429,-2.5722804636499554
chr1,202428568,202480182,-2.4783581834885835
chr1,165391986,165398733,-3.683382174789063
chr1,60793411,60835269,-2.843269848229637
chr1,108833657,108929320,-2.3020963433776833
chr1,233782666,233866155,-1.3059330757032075
chr1,192728971,192772204,-2.411708670987783
chr1,160922217,160936934,-2.8805816222530987
chr1,246720640,246819127,-2.618267764517919
chr1,2891194,2921518,-3.7501410032152416
chr1,102830941,102920345,-4.475537795670051
chr1,4798671,4866314,-4.600569211902244
chr1,110716504,110808456,-2.1854095224683885
chr1,150051022,150070555,-3.7967215160915315
chr1,176926894,176942179,-4.996878233982759
chr1,169110396,169160971,-2.4311578724250875
chr1,185155678,185158156,-5.793518962355763
chr1,234367290,234433327,-2.6668506941548347
chr1,105013492,105039097,-5.0673794626077315
chr1,41743483,41752935,-5.368278932863154
chr1,87489704,87532831,-4.149367024357528
chr1,165260505,165277392,-2.962910829798603
chr1,67667843,67706260,-2.6042457882402124
chr1,143005223,143052295,-2.9483185144069854
chr1,12971325,13051096,-2.462290130850609
chr1,110561446,110606838,-2.512499666273675
chr1,31766222,31850041,-2.7768139222891643
chr1,13257483,13315875,-3.143955718044096
chr1,11864773,11913406,-2.104574428966175
chr1,224018949,224042787,-2.949971429857767
chr1,225958447,226009907,-2.598948732901254
chr1,230415346,230419674,-5.494839111511264
chr1,240334109,240430956,-1.9909849291051411
chr1,225892360,225944429,-2.7148217186204104
chr1,67895234,67943375,-2.3332849620934644
chr1,36818954,36878015,-4.476056283846197
chr1,51761831,51762336,-5.159981936124109
chr1,203624784,203680812,-1.6716170590696962
chr1,233242663,233340165,-2.2664809883791124
chr1,166435605,166448634,-4.2098948216651175
chr1,197198130,197257500,-2.984540673165535
chr1,61494858,61509141,-3.891878630344149
chr1,151040881,151065676,-3.2834522121596805
chr1,69931949,69942207,-4.754265775350602
chr1,66577212,66675062,-1.432857351749006
chr1,186031168,186129073,-1.7998398651527368
chr1,202739314,202745377,-4.21437985864012
chr1,150621445,150691886,-1.7567652423500753
chr1,136713590,136798374,-5.068567435533143
chr1,92482421,92551501,-2.3515740969081764
chr1,58687069,58697187,-4.988098127062372
chr1,95217313,95315456,-2.448995555484227
chr1,204400921,204417606,-2.8783331870680335
chr1,227828947,227914748,-1.6722051776599838
chr1,178184459,178219448,-2.1924605475252132
chr1,173165806,173168905,-5.252080556544813
chr1,53041603,53045958,-4.857598175111066
chr1,204761662,204770808,-3.8717561837447962
chr1,163679036,163736745,-6.119375220931932
chr1,9520742,9541285,-2.8430987329000805
chr1,191057376,191103788,-6.088775610905173
chr1,103408158,103432559,-3.528367890812331
chr1,4526252,4604171,-3.2544753760029774
chr1,59676767,59764994,-2.430714979220919
chr1,21959875,22031667,-1.4438870682966303
chr1,238320055,238408557,-5.748239649924023
chr1,183113819,183176732,-2.542256702248039
chr1,1143231,1224635,-1.9446953230977038
chr1,75575289,75620907,-3.7293825439290527
chr1,75561523,75617946,-3.722354556802262
chr1,220519412,220615017,-1.6543148300217008
chr1,83782831,83795868,-3.841799285947455
chr1,207350028,207391919,-2.4661330027622355
chr1,142562813,142651021,-3.9580457814837775
chr1,72747206,72836733,-5.687600744191795
chr1,170778726,170857848,-2.081024847648651
chr1,130345747,130444914,-4.798070756726979
chr1,43827025,43867853,-2.6056787505426655
chr1,166630475,166729373,-1.723148916269472
chr1,122582147,122625304,-3.640764419647291
chr1,103897090,103991243,-3.054419424412352
chr1,112496352,112530765,-2.5766241612435965
chr1,5674529,5692077,-4.2510153928489585
chr1,111964419,111997071,-3.0943883402142855
chr1,198983832,199068612,-4.3477846317814715
chr1,189185607,189280902,-3.503301841364936
chr1,112162718,112205398,-2.4073343211335607
chr1,85029909,85126733,-1.4499345123878278
chr1,31367944,31371035,-3.9903847906445824
chr1,190482098,190522693,-5.276927357360203
chr1,235609922,235670202,-2.1796281680964062
chr1,189400246,189460456,-3.6296833854670085
chr1,119346136,119440584,-3.0338651415547373
chr1,8059976,8098840,-2.527687545022328
chr1,144584454,144628578,-2.643845448007293
chr1,157145291,157204651,-1.0795018129221974
chr1,153759760,153817260,-1.51518334646075
chr1,177116436,177177852,-4.59244139605723
chr1,192570222,192575264,-4.985908702093303
chr1,221466254,221491510,-4.098948568858655
chr1,217692068,217708237,-4.421332929842067
chr1,107574976,107639405,-2.0984442932161116
chr1,46322612,46418755,-1.9588703557289144
chr1,9482147,9530247,-2.0538895275813642
chr1,34715696,34791967,-2.803407630379822
chr1,200313690,200407165,-1.0990497437579587
chr1,2822771,2834163,-4.931596455583405
chr1,61542588,61552955,-4.562785137845814
chr1,205895402,205960493,-2.0865216892975043
chr1,43850773,43924565,-1.867350728066773
chr1,136473861,136476077,-4.9136261262859176
chr1,187705686,187723947,-6.187763127764899
chr1,93712967,93784659,-1.3571735499360338
chr1,31495114,31567791,-2.2177651728905965
chr1,47579042,47616875,-2.7170015226750044
chr1,131663115,131732041,-4.865895500426391
chr1,121984065,122040390,-3.9658420979990865
chr1,246920174,246959389,-3.35755970346783
chr1,39088471,39110381,-2.0665997772345026
chr1,84903362,84992856,-1.0299210807739083
chr1,224317996,224365589,-2.008767561055734
chr1,33210225,33227870,-3.338086390955203
chr1,119929076,119935003,-5.06275547597658
chr1,106486895,106571666,-4.539248954777696
chr1,225436244,225494831,-1.9399801473291332
chr1,24368632,24402640,-1.7909058995633031
chr1,215713631,215747108,-5.304091115694186
chr1,215784385,215809807,-5.4837877220912
chr1,121510657,121594331,-3.241052108435247
chr1,170467395,170515790,-3.648192042542999
chr1,67326093,67424071,-1.0381233954556237
chr1,223380168,223413046,-3.115904526779404
chr1,204279525,204284101,-4.428529866668468
chr1,86297674,86372909,-1.8853126902292952
chr1,89026430,89114749,-2.3409043880721705
chr1,82636155,82712682,-4.05016033881317
chr1,110259888,110271419,-3.7324123264188125
chr1,20236731,20291186,-1.7184525706275446
chr1,3280127,3323066,-2.192540023359778
chr1,197855623,197953023,-2.9822316306599856
chr1,102623591,102648844,-5.3503704734627044
chr1,65445971,65530258,-2.016269304242375
chr1,167115235,167147435,-2.140012253464241
chr1,64119252,64143034,-2.621227410779209
chr1,155336234,155406670,-1.7479807452282201
chr1,235663541,235740293,-2.0553353279950803
chr1,26332469,26402724,-2.109117665495243
chr1,160610916,160706145,-2.0235697965122306
chr1,116572153,116660041,-2.5521554246263825
chr1,171621865,171670937,-1.867832791344089
chr1,4327298,4398664,-3.1617352024880785
chr1,59875328,59972165,-2.483309546588946
chr1,183776185,183849987,-1.772218203617045
chr1,193636085,193664382,-5.531546471650059
chr1,63765315,63827238,-2.644265616391531
chr1,197745863,197753056,-4.046398313955349
chr1,189290852,189348083,-4.385849318380171
chr1,91106114,91180096,-2.0621611783300575
chr1,149995474,150078255,-2.1568131852527777
chr1,248224501,248237373,-6.367038910390803
chr1,65085982,65171472,-2.315670565762002
chr1,92887761,92982190,-2.4258383070875347
chr1,118613674,118620340,-6.220151943213723
chr1,84384523,84457498,-1.6122568929147385
chr1,241944716,241979941,-3.0702291986850976
chr1,21302213,21333481,-2.6463593663459033
chr1,230402148,230493677,-2.2242776934336033
chr1,137582176,137614381,-4.777023862965266
chr1,95486046,95557039,-5.59410285365792
chr1,130187951,130266083,-4.174086877170098
chr1,25607110,25664024,-1.1438380246703606
chr1,119326820,119364790,-3.484837328935096
chr1,111018108,111088706,-1.758258552164938
chr1,227596908,227637358,-2.073060818774586
chr1,103474405,103553544,-2.7598087095908777
chr1,89347873,89404703,-1.6241801490310022
chr1,86327618,86398465,-2.385008088175403
chr1,181380371,181441775,-1.8161655406532953
chr1,220919432,220959643,-3.3803137640545247
chr1,175211174,175305665,-3.031305558913834
chr1,164100444,164125330,-4.669648253327431
chr1,45007818,45104076,-1.0964629048746815
chr1,187765391,187814707,-6.4320264217133865
chr1,41930234,41965457,-3.2564928229960213
chr1,242204784,242241491,-4.562464232941386
chr1,29362890,29451481,-3.8176924872208016
chr1,151232879,151235660,-3.999101641003435
chr1,201149005,201189059,-2.144011815155534
chr1,152454759,152536898,-2.15419833562705
chr1,84781314,84876228,-1.3318893136454675
chr1,203047682,203072153,-2.6899902250304373
chr1,13117715,13192020,-2.7527143342652622
chr1,67512520,67578561,-2.1467860546844344
chr1,56741765,56743170,-5.135393607344795
chr1,19120336,19123659,-4.755975639715951
chr1,184399801,184482095,-1.6792504639173498
chr1,242117178,242174620,-3.6887150554504093
chr1,85550739,85610245,-2.9181250106888217
chr1,223839520,223844045,-4.154892194152448
chr1,247212060,247280348,-2.437212582266811
chr1,226680564,226743452,-2.9134993046088438
chr1,207677647,207699621,-3.1152376901556806
chr1,203748214,203821360,-1.241999337899749
chr1,129357274,129373226,-4.8408926270408505
chr1,52983924,53008531,-2.538357540510788
chr1,124569239,124609102,-1.380521057357027
chr1,103093159,103186716,-2.669510934440529
chr1,226509661,226529554,-3.0763862164202234
chr1,78128466,78191203,-2.3509248930488096
chr1,88444341,88493313,-1.6807118355154658
