,chrom_x,start_x,loc,merge_id,chrom_y,start_y,stop,mean_disruption,spearman,pearson,name,class,family,del_size,id,i,mse,hamming,end,start,chrom,ctcf_count
2352,chr3,196962040,chr3_196962040_LTR5B.npy,chr3196962040,chr3,196962040,196963050,0.0230931138927461,0.9684719440560078,0.9634215696419792,LTR5B,LTR,ERVK,1010.0,chr3_196962040_LTR5B,219515,-3.1082897847796938,8,196963050,196962040,chr3,0
5611,chr3,197216014,chr3_197216014_Looper.npy,chr3197216014,chr3,197216014,197216199,0.0140721882120562,0.9778154205066044,0.9798575518544286,Looper,DNA,PiggyBac,185.0,chr3_197216014_Looper,223524,-2.3702165267295467,9,197216199,197216014,chr3,0
5005,chr3,197217968,chr3_197217968_Looper.npy,chr3197217968,chr3,197217968,197218083,0.020142396699183,,,Looper,DNA,PiggyBac,115.0,chr3_197217968_Looper,476489,-3.9975243082868968,5,197218083,197217968,chr3,0
5610,chr3,197601725,chr3_197601725_SVA_D.npy,chr3197601725,chr3,197601725,197603236,0.0115868078588225,,,SVA_D,Retroposon,SVA,1511.0,chr3_197601725_SVA_D,456456,-2.413879198297863,9,197603236,197601725,chr3,1
1920,chr3,23525720,chr3_23525720_Tigger10.npy,chr323525720,chr3,23525720,23526081,0.021590873677864,0.8708879750116015,0.8824766131534882,Tigger10,DNA,TcMar-Tigger,361.0,chr3_23525720_Tigger10,252734,-5.263158187504072,9,23526081,23525720,chr3,0
2830,chr3,23544662,chr3_23544662_LTR5_Hs.npy,chr323544662,chr3,23544662,23545625,0.0229204902721552,0.920810938477356,0.9090607445198232,LTR5_Hs,LTR,ERVK,963.0,chr3_23544662_LTR5_Hs,96214,-3.658711688548255,8,23545625,23544662,chr3,0
857,chr3,23570410,chr3_23570410_MER63C.npy,chr323570410,chr3,23570410,23571197,0.0153773565908238,0.9162173998990448,0.9250068250776174,MER63C,DNA,hAT-Blackjack,787.0,chr3_23570410_MER63C,188540,-1.7332844053288958,7,23571197,23570410,chr3,0
93,chr3,23667312,chr3_23667312_Tigger3.npy,chr323667312,chr3,23667312,23667637,0.017301149410207,0.9410230120024484,0.9555738850469332,Tigger3,DNA,TcMar-Tigger,325.0,chr3_23667312_Tigger3,148133,-2.2959150424120427,7,23667637,23667312,chr3,0
2595,chr3,24912447,chr3_24912447_L3.npy,chr324912447,chr3,24912447,24912750,0.0084885175632549,0.9109260775271304,0.9600114697582244,L3,LINE,CR1,303.0,chr3_24912447_L3,2583,-5.293886419116553,8,24912750,24912447,chr3,0
4306,chr3,2687121,chr3_2687121_MER102b.npy,chr32687121,chr3,2687121,2687370,0.0250809720201801,0.5397314596523062,0.4841732209092471,MER102b,DNA,hAT-Charlie,249.0,chr3_2687121_MER102b,247978,-5.129173650242721,7,2687370,2687121,chr3,0
988,chr3,2916198,chr3_2916198_SVA_B.npy,chr32916198,chr3,2916198,2917355,0.016307686579139,0.9323019979073924,0.9657853610283044,SVA_B,Retroposon,SVA,1157.0,chr3_2916198_SVA_B,128729,-3.1663729232161115,10,2917355,2916198,chr3,0
2098,chr3,2962828,chr3_2962828_L3b.npy,chr32962828,chr3,2962828,2963181,0.0202619596004699,0.92963704952707,0.9712856988459276,L3b,LINE,CR1,353.0,chr3_2962828_L3b,163253,-4.761104047872177,7,2963181,2962828,chr3,1
1119,chr3,29865278,chr3_29865278_X7A_LINE.npy,chr329865278,chr3,29865278,29865436,0.0171293001162683,0.944923532849653,0.9417708950723578,X7A_LINE,LINE,CR1,158.0,chr3_29865278_X7A_LINE,76433,-3.139626577227862,7,29865436,29865278,chr3,0
3308,chr3,30715896,chr3_30715896_AluSg.npy,chr330715896,chr3,30715896,30716201,0.0286061413869781,0.972701736920263,0.976757865402508,AluSg,SINE,Alu,305.0,chr3_30715896_AluSg,31976,-4.727045277531099,8,30716201,30715896,chr3,0
551,chr3,31225271,chr3_31225271_Charlie4.npy,chr331225271,chr3,31225271,31225413,0.0211207608184561,0.9021068064163812,0.90537954701573,Charlie4,DNA,hAT-Charlie,142.0,chr3_31225271_Charlie4,14074,-3.704611661458853,7,31225413,31225271,chr3,0
5912,chr3,31363495,chr3_31363495_MamTip1.npy,chr331363495,chr3,31363495,31363669,0.0404342901874454,0.6357680007226303,0.6462861694944134,MamTip1,DNA,hAT-Tip100,174.0,chr3_31363495_MamTip1,51929,-2.627582702086012,7,31363669,31363495,chr3,0
1731,chr3,32090396,chr3_32090396_MER75.npy,chr332090396,chr3,32090396,32090898,0.0094506662001561,0.9783022172492564,0.9775229830850244,MER75,DNA,PiggyBac,502.0,chr3_32090396_MER75,31311,-2.2495800380875184,7,32090898,32090396,chr3,1
56,chr3,32102177,chr3_32102177_LTR14A.npy,chr332102177,chr3,32102177,32102590,0.0139216872611736,0.9559474682641652,0.9569202682213768,LTR14A,LTR,ERVK,413.0,chr3_32102177_LTR14A,80748,-4.9769731366702,10,32102590,32102177,chr3,0
1414,chr3,32358654,chr3_32358654_MARNA.npy,chr332358654,chr3,32358654,32358873,0.016101916057202,0.9447721824754032,0.9500599970743412,MARNA,DNA,TcMar-Mariner,219.0,chr3_32358654_MARNA,77576,-2.953107214020838,8,32358873,32358654,chr3,1
4647,chr3,32678698,chr3_32678698_HSMAR2.npy,chr332678698,chr3,32678698,32678784,0.007796277958726,,,HSMAR2,DNA,TcMar-Mariner,86.0,chr3_32678698_HSMAR2,465946,-5.102836960421151,5,32678784,32678698,chr3,0
2209,chr3,33126622,chr3_33126622_MER4A1_.npy,chr333126622,chr3,33126622,33127240,0.0240981130151639,0.9298208708438702,0.9335598113073572,MER4A1_,LTR,ERV1,618.0,chr3_33126622_MER4A1_,95908,-4.940045691514831,8,33127240,33126622,chr3,0
5138,chr3,36649813,chr3_36649813_Charlie16a.npy,chr336649813,chr3,36649813,36649972,0.031913155051404,0.9143564703458325,0.8972488973664404,Charlie16a,DNA,hAT-Charlie,159.0,chr3_36649813_Charlie16a,231967,-3.067123802436233,6,36649972,36649813,chr3,0
2765,chr3,37089158,chr3_37089158_Tigger12A.npy,chr337089158,chr3,37089158,37089283,0.0141758077452062,0.9725481323361974,0.972543896469861,Tigger12A,DNA,TcMar-Tigger,125.0,chr3_37089158_Tigger12A,241957,-3.156039873644235,5,37089283,37089158,chr3,0
3596,chr3,37678901,chr3_37678901_Mam_R4.npy,chr337678901,chr3,37678901,37679096,0.0089753330563294,,,Mam_R4,LINE,Dong-R4,195.0,chr3_37678901_Mam_R4,481147,-4.939511356051394,7,37679096,37678901,chr3,1
1875,chr3,3795980,chr3_3795980_MER81.npy,chr33795980,chr3,3795980,3796086,0.0099397584666139,0.7619895564242145,0.7702305064192476,MER81,DNA,hAT-Blackjack,106.0,chr3_3795980_MER81,1738,-5.264190582331236,7,3796086,3795980,chr3,0
4934,chr3,38064011,chr3_38064011_SVA_B.npy,chr338064011,chr3,38064011,38065390,0.0152396991404877,0.9364498354511662,0.9493978021368532,SVA_B,Retroposon,SVA,1379.0,chr3_38064011_SVA_B,207066,-2.651559033167341,8,38065390,38064011,chr3,1
626,chr3,38134479,chr3_38134479_LTR5B.npy,chr338134479,chr3,38134479,38135236,0.0111087700854145,0.9498463874314768,0.9622725849792596,LTR5B,LTR,ERVK,757.0,chr3_38134479_LTR5B,111673,-3.808651924047547,8,38135236,38134479,chr3,0
3525,chr3,39417233,chr3_39417233_LTR13.npy,chr339417233,chr3,39417233,39418226,0.0196548528277103,0.9585861760065184,0.9640889189359524,LTR13,LTR,ERVK,993.0,chr3_39417233_LTR13,260161,-0.3132465527024334,11,39418226,39417233,chr3,1
3754,chr3,40207497,chr3_40207497_Looper.npy,chr340207497,chr3,40207497,40208401,0.0089836986462113,0.95188753357015,0.9558086248010668,Looper,DNA,PiggyBac,904.0,chr3_40207497_Looper,214176,-3.496592556279664,7,40208401,40207497,chr3,0
3751,chr3,41840387,chr3_41840387_SVA_A.npy,chr341840387,chr3,41840387,41842153,0.0112753962581116,,,SVA_A,Retroposon,SVA,1766.0,chr3_41840387_SVA_A,479047,-2.6304350167738457,8,41842153,41840387,chr3,0
4361,chr3,42676166,chr3_42676166_7SLRNA.npy,chr342676166,chr3,42676166,42676491,0.0090432429910268,,,7SLRNA,srpRNA,srpRNA,325.0,chr3_42676166_7SLRNA,261885,-5.010505109514742,9,42676491,42676166,chr3,0
4726,chr3,42762955,chr3_42762955_MER57B2.npy,chr342762955,chr3,42762955,42763354,0.0189270200239245,0.925413298050479,0.9455592297582092,MER57B2,LTR,ERV1,399.0,chr3_42762955_MER57B2,221236,-2.232212895935926,9,42763354,42762955,chr3,0
828,chr3,42779609,chr3_42779609_CR1_Mam.npy,chr342779609,chr3,42779609,42779778,0.0085200641892054,0.9678149486016028,0.9772158138615434,CR1_Mam,LINE,CR1,169.0,chr3_42779609_CR1_Mam,99175,-4.155770749164245,7,42779778,42779609,chr3,0
5550,chr3,42899960,chr3_42899960_MER50C.npy,chr342899960,chr3,42899960,42900433,0.0317599925758399,0.8522341007508258,0.898972162644965,MER50C,LTR,ERV1,473.0,chr3_42899960_MER50C,82882,-4.757665827291204,8,42900433,42899960,chr3,1
2651,chr3,42909069,chr3_42909069_SVA_F.npy,chr342909069,chr3,42909069,42910380,0.013759562603689,,,SVA_F,Retroposon,SVA,1311.0,chr3_42909069_SVA_F,471107,-2.903704169265339,9,42910380,42909069,chr3,1
3909,chr3,42947992,chr3_42947992_Charlie18a.npy,chr342947992,chr3,42947992,42948293,0.0427895716693978,0.8263093994366453,0.8656062691925436,Charlie18a,DNA,hAT-Charlie,301.0,chr3_42947992_Charlie18a,12687,-3.413533810796654,8,42948293,42947992,chr3,0
3940,chr3,42995225,chr3_42995225_MER102b.npy,chr342995225,chr3,42995225,42995559,0.0308614311150646,0.7875503914644681,0.8310386522177347,MER102b,DNA,hAT-Charlie,334.0,chr3_42995225_MER102b,4196,-2.135611860069256,8,42995559,42995225,chr3,1
5697,chr3,43314950,chr3_43314950_7SLRNA.npy,chr343314950,chr3,43314950,43315265,0.01331810375395,,,7SLRNA,srpRNA,srpRNA,315.0,chr3_43314950_7SLRNA,261886,-4.938476853917233,9,43315265,43314950,chr3,0
5518,chr3,43976407,chr3_43976407_AluSz.npy,chr343976407,chr3,43976407,43976696,0.0314746952841053,0.9632540226435136,0.963828019048152,AluSz,SINE,Alu,289.0,chr3_43976407_AluSz,45401,-5.017799222662895,8,43976696,43976407,chr3,0
3225,chr3,45171590,chr3_45171590_MER102a.npy,chr345171590,chr3,45171590,45171675,0.0202732695693182,0.9013259980516248,0.9287137990695672,MER102a,DNA,hAT-Charlie,85.0,chr3_45171590_MER102a,9441,-4.46264067198527,5,45171675,45171590,chr3,0
3086,chr3,45981120,chr3_45981120_Charlie4z.npy,chr345981120,chr3,45981120,45981286,0.0215840646884539,,,Charlie4z,DNA,hAT-Charlie,166.0,chr3_45981120_Charlie4z,477612,-4.028014734372912,7,45981286,45981120,chr3,0
2130,chr3,46186535,chr3_46186535_MER63A.npy,chr346186535,chr3,46186535,46186730,0.0069009648742193,0.9698315277062448,0.9686012110240114,MER63A,DNA,hAT-Blackjack,195.0,chr3_46186535_MER63A,196061,-3.62331725400671,8,46186730,46186535,chr3,0
3010,chr3,46493901,chr3_46493901_SVA_F.npy,chr346493901,chr3,46493901,46495681,0.0067296542857111,0.9465139171865764,0.9601067221031948,SVA_F,Retroposon,SVA,1780.0,chr3_46493901_SVA_F,54835,-2.2667304617965347,8,46495681,46493901,chr3,0
5452,chr3,46496758,chr3_46496758_MER2.npy,chr346496758,chr3,46496758,46496965,0.0193683158488824,0.8452209992204739,0.8756724362610542,MER2,DNA,TcMar-Tigger,207.0,chr3_46496758_MER2,211536,-3.806214242186944,9,46496965,46496758,chr3,0
3026,chr3,46603453,chr3_46603453_LTR8A.npy,chr346603453,chr3,46603453,46604182,0.0250105937018757,0.7669900917352258,0.786386718541134,LTR8A,LTR,ERV1,729.0,chr3_46603453_LTR8A,169164,-4.001988455987317,8,46604182,46603453,chr3,0
638,chr3,47255720,chr3_47255720_SVA_D.npy,chr347255720,chr3,47255720,47257150,0.0108078467455378,0.974771385242427,0.9718933209530516,SVA_D,Retroposon,SVA,1430.0,chr3_47255720_SVA_D,179443,-2.2864337318399657,9,47257150,47255720,chr3,1
5376,chr3,47308772,chr3_47308772_SVA_C.npy,chr347308772,chr3,47308772,47309978,0.0066600186800068,0.988872010780802,0.9875777817392009,SVA_C,Retroposon,SVA,1206.0,chr3_47308772_SVA_C,100372,-2.4817987458473443,8,47309978,47308772,chr3,0
4003,chr3,47312410,chr3_47312410_X7B_LINE.npy,chr347312410,chr3,47312410,47312535,0.0096641968745897,0.975870288231252,0.9759428186710608,X7B_LINE,LINE,CR1,125.0,chr3_47312410_X7B_LINE,119459,-3.228985448038233,7,47312535,47312410,chr3,0
544,chr3,47560214,chr3_47560214_7SLRNA.npy,chr347560214,chr3,47560214,47560528,0.0098922495626389,,,7SLRNA,srpRNA,srpRNA,314.0,chr3_47560214_7SLRNA,472826,-5.247350786467893,10,47560528,47560214,chr3,0
4428,chr3,47724468,chr3_47724468_MER30.npy,chr347724468,chr3,47724468,47724686,0.0213503852621448,0.9677265092868867,0.9674545240369584,MER30,DNA,hAT-Charlie,218.0,chr3_47724468_MER30,14736,-3.466243621084193,7,47724686,47724468,chr3,1
1937,chr3,48061180,chr3_48061180_SVA_C.npy,chr348061180,chr3,48061180,48062514,0.0177665618700355,0.9573893144456428,0.9614437733175604,SVA_C,Retroposon,SVA,1334.0,chr3_48061180_SVA_C,255759,-2.708286198792996,9,48062514,48061180,chr3,0
3951,chr3,48276951,chr3_48276951_HERVIP10F-int.npy,chr348276951,chr3,48276951,48278316,0.022265428947907,0.927179944482446,0.9307342477335738,HERVIP10F-int,LTR,ERV1,1365.0,chr3_48276951_HERVIP10F-int,150245,-3.579232120826544,9,48278316,48276951,chr3,0
610,chr3,48379833,chr3_48379833_7SLRNA.npy,chr348379833,chr3,48379833,48380148,0.0114499671291237,,,7SLRNA,srpRNA,srpRNA,315.0,chr3_48379833_7SLRNA,261904,-5.112931429524346,10,48380148,48379833,chr3,0
11,chr3,48483091,chr3_48483091_SVA_D.npy,chr348483091,chr3,48483091,48483867,0.0136005940619677,0.9451866972228308,0.9497797385272704,SVA_D,Retroposon,SVA,776.0,chr3_48483091_SVA_D,1,-3.218752478410325,8,48483867,48483091,chr3,0
1402,chr3,48729801,chr3_48729801_LTR7C.npy,chr348729801,chr3,48729801,48730147,0.0243029271115787,0.9245126423414636,0.9231601440307372,LTR7C,LTR,ERV1,346.0,chr3_48729801_LTR7C,202398,-4.958415640430983,9,48730147,48729801,chr3,0
5294,chr3,50304533,chr3_50304533_ORSL.npy,chr350304533,chr3,50304533,50304679,0.014812846376298,0.9694933044274144,0.9707567073837614,ORSL,DNA,hAT-Tip100,146.0,chr3_50304533_ORSL,169431,-5.280068489262423,8,50304679,50304533,chr3,0
1709,chr3,51818177,chr3_51818177_MER94.npy,chr351818177,chr3,51818177,51818298,0.0072729599535665,0.9869572594190026,0.9874425889355029,MER94,DNA,hAT-Blackjack,121.0,chr3_51818177_MER94,1014,-4.714679361377835,7,51818298,51818177,chr3,0
576,chr3,53144916,chr3_53144916_ORSL-2a.npy,chr353144916,chr3,53144916,53145080,0.0135560333985983,0.9361132657745512,0.9620271249331322,ORSL-2a,DNA,hAT-Tip100,164.0,chr3_53144916_ORSL-2a,21002,-3.9184038579897615,6,53145080,53144916,chr3,0
3532,chr3,53518647,chr3_53518647_MARNA.npy,chr353518647,chr3,53518647,53518942,0.0076971833663241,,,MARNA,DNA,TcMar-Mariner,295.0,chr3_53518647_MARNA,480700,-1.6104453514643076,7,53518942,53518647,chr3,0
4508,chr3,55413443,chr3_55413443_MER58D.npy,chr355413443,chr3,55413443,55413626,0.0175739933163074,0.8850637316421255,0.8853559528679338,MER58D,DNA,hAT-Charlie,183.0,chr3_55413443_MER58D,161649,-2.995903598132905,7,55413626,55413443,chr3,0
1676,chr3,56764031,chr3_56764031_Mam_R4.npy,chr356764031,chr3,56764031,56764396,0.0071986643133496,,,Mam_R4,LINE,Dong-R4,365.0,chr3_56764031_Mam_R4,476182,-4.865763908718926,7,56764396,56764031,chr3,0
3730,chr3,56980254,chr3_56980254_MER47A.npy,chr356980254,chr3,56980254,56980505,0.0143689137512949,0.9524877591775336,0.9603459990956512,MER47A,DNA,TcMar-Tigger,251.0,chr3_56980254_MER47A,257314,-2.4685388464344653,8,56980505,56980254,chr3,0
2579,chr3,57335458,chr3_57335458_Tigger3a.npy,chr357335458,chr3,57335458,57335745,0.0158325777849717,0.9313506581900184,0.9330537254825167,Tigger3a,DNA,TcMar-Tigger,287.0,chr3_57335458_Tigger3a,33452,-2.287588649299659,7,57335745,57335458,chr3,1
5016,chr3,57487693,chr3_57487693_Tigger19b.npy,chr357487693,chr3,57487693,57487875,0.0164832875820693,0.9056205088671496,0.8937595990735242,Tigger19b,DNA,TcMar-Tigger,182.0,chr3_57487693_Tigger19b,227292,-3.079785981390321,6,57487875,57487693,chr3,0
2437,chr3,57770845,chr3_57770845_Tigger4a.npy,chr357770845,chr3,57770845,57771090,0.0209018875594507,0.9475781560467544,0.9509712233394276,Tigger4a,DNA,TcMar-Tigger,245.0,chr3_57770845_Tigger4a,245907,-1.5327064397229744,6,57771090,57770845,chr3,1
2912,chr3,57773289,chr3_57773289_MER6C.npy,chr357773289,chr3,57773289,57773504,0.0144908786527167,0.958929667959022,0.953381599924819,MER6C,DNA,TcMar-Tigger,215.0,chr3_57773289_MER6C,223210,-2.363939553301826,7,57773504,57773289,chr3,0
3389,chr3,58150385,chr3_58150385_Charlie26a.npy,chr358150385,chr3,58150385,58150674,0.0181171685591158,0.9420584164478634,0.951058484917189,Charlie26a,DNA,hAT-Charlie,289.0,chr3_58150385_Charlie26a,228714,-2.8064966892392267,8,58150674,58150385,chr3,1
613,chr3,58418868,chr3_58418868_MER39B.npy,chr358418868,chr3,58418868,58419253,0.0188668600992159,0.9513643766392136,0.951444505117188,MER39B,LTR,ERV1,385.0,chr3_58418868_MER39B,229908,-5.258424686740617,9,58419253,58418868,chr3,1
1237,chr3,58549066,chr3_58549066_SVA_F.npy,chr358549066,chr3,58549066,58550052,0.0080100243920604,0.9592489151581428,0.9683157316246532,SVA_F,Retroposon,SVA,986.0,chr3_58549066_SVA_F,120699,-3.0350179188570734,8,58550052,58549066,chr3,0
5321,chr3,58550069,chr3_58550069_SVA_F.npy,chr358550069,chr3,58550069,58551110,0.0105345623347177,,,SVA_F,Retroposon,SVA,1041.0,chr3_58550069_SVA_F,454764,-3.41930283169324,8,58551110,58550069,chr3,0
591,chr3,59117813,chr3_59117813_X7B_LINE.npy,chr359117813,chr3,59117813,59118062,0.0116201024712955,0.9449733485644686,0.9355894756318094,X7B_LINE,LINE,CR1,249.0,chr3_59117813_X7B_LINE,125251,-1.9293947351966296,6,59118062,59117813,chr3,1
6128,chr3,61218912,chr3_61218912_Tigger3a.npy,chr361218912,chr3,61218912,61219256,0.0231100497068495,0.9395863766974024,0.9467792651770434,Tigger3a,DNA,TcMar-Tigger,344.0,chr3_61218912_Tigger3a,114749,-5.27690142508188,7,61219256,61218912,chr3,1
4663,chr3,61651137,chr3_61651137_UCON8.npy,chr361651137,chr3,61651137,61651308,0.0071141562037446,,,UCON8,DNA,DNA,171.0,chr3_61651137_UCON8,465337,-3.624294089687917,8,61651308,61651137,chr3,0
1664,chr3,61924687,chr3_61924687_MER58A.npy,chr361924687,chr3,61924687,61924802,0.0175900157998689,0.9740993790435982,0.968951029035828,MER58A,DNA,hAT-Charlie,115.0,chr3_61924687_MER58A,237295,-5.027386127408451,7,61924802,61924687,chr3,1
1626,chr3,64977652,chr3_64977652_MER94B.npy,chr364977652,chr3,64977652,64977781,0.0123411586543102,0.9824640768184418,0.9713746944588236,MER94B,DNA,hAT-Blackjack,129.0,chr3_64977652_MER94B,242673,-3.9696431007576103,6,64977781,64977652,chr3,0
2959,chr3,64996768,chr3_64996768_MamTip1.npy,chr364996768,chr3,64996768,64996943,0.0212313288810352,0.9637665322688974,0.9310278851895928,MamTip1,DNA,hAT-Tip100,175.0,chr3_64996768_MamTip1,28957,-4.122516813192444,6,64996943,64996768,chr3,0
2548,chr3,65026961,chr3_65026961_MER103C.npy,chr365026961,chr3,65026961,65027075,0.0199172684826284,0.9756357895808854,0.9713526268901964,MER103C,DNA,hAT-Charlie,114.0,chr3_65026961_MER103C,41710,-3.3452113503447096,6,65027075,65026961,chr3,0
3111,chr3,68651927,chr3_68651927_MER75.npy,chr368651927,chr3,68651927,68652432,0.0094727462366497,,,MER75,DNA,PiggyBac,505.0,chr3_68651927_MER75,469649,-4.787141025035063,7,68652432,68651927,chr3,0
2157,chr3,68797997,chr3_68797997_Looper.npy,chr368797997,chr3,68797997,68798644,0.0090709601447794,0.9818081581719388,0.9891450526266612,Looper,DNA,PiggyBac,647.0,chr3_68797997_Looper,178137,-3.9465466645629936,8,68798644,68797997,chr3,0
1809,chr3,68979267,chr3_68979267_MamRep137.npy,chr368979267,chr3,68979267,68979492,0.0134471936610733,0.9802071465140372,0.9819200468045776,MamRep137,DNA,TcMar-Tigger,225.0,chr3_68979267_MamRep137,74825,-5.238273259912946,6,68979492,68979267,chr3,3
661,chr3,68998278,chr3_68998278_Tigger16b.npy,chr368998278,chr3,68998278,68998445,0.01479049073957,0.9760342297442102,0.9787369697925756,Tigger16b,DNA,TcMar-Tigger,167.0,chr3_68998278_Tigger16b,65059,-2.498473652840751,6,68998445,68998278,chr3,0
6136,chr3,71347901,chr3_71347901_MER44A.npy,chr371347901,chr3,71347901,71348230,0.0185799743777131,0.9128658815956756,0.9546326528378026,MER44A,DNA,TcMar-Tigger,329.0,chr3_71347901_MER44A,137214,-2.931653109002499,9,71348230,71347901,chr3,0
256,chr3,72001149,chr3_72001149_MER87.npy,chr372001149,chr3,72001149,72001606,0.0241884434447353,0.9025969040305228,0.9259021838238268,MER87,LTR,ERV1,457.0,chr3_72001149_MER87,198559,-4.818507591772928,8,72001606,72001149,chr3,0
886,chr3,72144115,chr3_72144115_MER63B.npy,chr372144115,chr3,72144115,72144488,0.0098315796899026,0.938270052323001,0.936125246034298,MER63B,DNA,hAT-Blackjack,373.0,chr3_72144115_MER63B,75730,-3.067541930321044,8,72144488,72144115,chr3,0
2606,chr3,73191596,chr3_73191596_MER97d.npy,chr373191596,chr3,73191596,73191927,0.0198270007831483,0.9523850369872568,0.9649750471676714,MER97d,DNA,hAT-Tip100,331.0,chr3_73191596_MER97d,26491,-2.154023846385944,7,73191927,73191596,chr3,0
2667,chr3,75182742,chr3_75182742_7SLRNA.npy,chr375182742,chr3,75182742,75183047,0.0080241181366215,,,7SLRNA,srpRNA,srpRNA,305.0,chr3_75182742_7SLRNA,261971,-5.194523956153875,10,75183047,75182742,chr3,0
209,chr3,81069812,chr3_81069812_LTR19A.npy,chr381069812,chr3,81069812,81070295,0.0218381998324667,0.9343239914644558,0.9368228894715678,LTR19A,LTR,ERV1,483.0,chr3_81069812_LTR19A,83825,-4.782110564415832,7,81070295,81069812,chr3,1
614,chr3,84918410,chr3_84918410_SVA_C.npy,chr384918410,chr3,84918410,84919532,0.0126191459728929,0.784526040325581,0.7894163169225816,SVA_C,Retroposon,SVA,1122.0,chr3_84918410_SVA_C,96979,-2.8377286322018023,9,84919532,84918410,chr3,0
2664,chr3,86484688,chr3_86484688_UCON132b.npy,chr386484688,chr3,86484688,86484806,0.0141509903697203,0.9908515565603104,0.986755690317776,UCON132b,DNA,hAT-Tip100,118.0,chr3_86484688_UCON132b,225260,-3.124269517765999,5,86484806,86484688,chr3,0
5142,chr3,88078279,chr3_88078279_L3.npy,chr388078279,chr3,88078279,88079702,0.0100189906091587,0.9821949623514348,0.9825548591329648,L3,LINE,CR1,1423.0,chr3_88078279_L3,128596,-3.4182625565514746,7,88079702,88078279,chr3,1
2756,chr3,88842123,chr3_88842123_Tigger9b.npy,chr388842123,chr3,88842123,88842361,0.0138748313775063,0.9098547585268184,0.927168385976316,Tigger9b,DNA,TcMar-Tigger,238.0,chr3_88842123_Tigger9b,56304,-2.8442020517940394,7,88842361,88842123,chr3,0
4913,chr3,9511496,chr3_9511496_MER113.npy,chr39511496,chr3,9511496,9511817,0.0181269392735247,0.947811361436658,0.949786396959464,MER113,DNA,hAT-Charlie,321.0,chr3_9511496_MER113,127112,-3.680341481620176,7,9511817,9511496,chr3,2
5931,chr3,9630373,chr3_9630373_LTR8.npy,chr39630373,chr3,9630373,9631101,0.0194125185682162,0.9603898332635484,0.9609911864476698,LTR8,LTR,ERV1,728.0,chr3_9630373_LTR8,37426,-4.057797309967785,8,9631101,9630373,chr3,0
5225,chr3,9848733,chr3_9848733_HERVK-int.npy,chr39848733,chr3,9848733,9850354,0.0134881213208083,0.9252860904436606,0.930906129187818,HERVK-int,LTR,ERVK,1621.0,chr3_9848733_HERVK-int,156722,1.182547220813253,9,9850354,9848733,chr3,0
2145,chr3,9939331,chr3_9939331_SVA_D.npy,chr39939331,chr3,9939331,9940724,0.019003101538599,,,SVA_D,Retroposon,SVA,1393.0,chr3_9939331_SVA_D,478658,-2.326953858413528,8,9940724,9939331,chr3,0
596,chr3,99419757,chr3_99419757_LTR5B.npy,chr399419757,chr3,99419757,99420282,0.0114287730127991,,,LTR5B,LTR,ERVK,525.0,chr3_99419757_LTR5B,454552,-4.32467893120424,8,99420282,99419757,chr3,0
2732,chr3,99762294,chr3_99762294_MER115.npy,chr399762294,chr3,99762294,99762895,0.0181832726592924,0.985970838538584,0.988757624499924,MER115,DNA,hAT-Tip100,601.0,chr3_99762294_MER115,27819,-4.065641794301913,9,99762895,99762294,chr3,0
1404,chr4,10172161,chr4_10172161_HERVK9-int.npy,chr410172161,chr4,10172161,10174126,0.0110562508256733,0.9858109186766042,0.98748030131405,HERVK9-int,LTR,ERVK,1965.0,chr4_10172161_HERVK9-int,40781,-1.7545861531485434,9,10174126,10172161,chr4,0
5295,chr4,102183997,chr4_102183997_MER94.npy,chr4102183997,chr4,102183997,102184103,0.0083293678077098,,,MER94,DNA,hAT-Blackjack,106.0,chr4_102183997_MER94,479465,-4.20979563701332,8,102184103,102183997,chr4,0
2353,chr4,102256995,chr4_102256995_MER5C.npy,chr4102256995,chr4,102256995,102257144,0.030797352860519,0.973328141666692,0.9683306406418938,MER5C,DNA,hAT-Charlie,149.0,chr4_102256995_MER5C,172032,-3.292495972328372,7,102257144,102256995,chr4,0
724,chr4,102401384,chr4_102401384_Zaphod.npy,chr4102401384,chr4,102401384,102401677,0.0182552331588003,0.9380300138718062,0.9411462028243844,Zaphod,DNA,hAT-Tip100,293.0,chr4_102401384_Zaphod,27261,-5.282921618138632,7,102401677,102401384,chr4,0
5263,chr4,102837186,chr4_102837186_MER63D.npy,chr4102837186,chr4,102837186,102837373,0.0094630088187079,0.978177397691988,0.986954105849822,MER63D,DNA,hAT-Blackjack,187.0,chr4_102837186_MER63D,236326,-1.8854548434953973,7,102837373,102837186,chr4,0
3028,chr4,103722663,chr4_103722663_SVA_B.npy,chr4103722663,chr4,103722663,103724048,0.0082741655245504,,,SVA_B,Retroposon,SVA,1385.0,chr4_103722663_SVA_B,456482,-2.2042115378323444,9,103724048,103722663,chr4,1
1170,chr4,107594754,chr4_107594754_Tigger4.npy,chr4107594754,chr4,107594754,107595385,0.014986394116375,0.934829587651514,0.9380758300586264,Tigger4,DNA,TcMar-Tigger,631.0,chr4_107594754_Tigger4,844,-1.8922441399039844,8,107595385,107594754,chr4,0
3494,chr4,108077206,chr4_108077206_SVA_F.npy,chr4108077206,chr4,108077206,108077767,0.0110959390957602,0.9739678393155088,0.9755383117163772,SVA_F,Retroposon,SVA,561.0,chr4_108077206_SVA_F,145506,-5.024022236576872,8,108077767,108077206,chr4,0
